Transaction_ID,Transaction_Date,Amount,Account_type,Category,Business_unit,Region,Customer_ID,Vendor_ID,Valid_Status,Transaction_Type,Description
TRX100569,2023-06-17,61862.52,Revenue,Product,Enterprise,South,CUST10328,,Valid,Customer Transaction,Perhaps alone well institution company.
TRX100570,2022-12-03,19947.75,Equity,Equity,Retail,North,,,Review,Vendor Transaction,Camera full write federal serious this.
TRX100571,2022-02-27,135835.44,Revenue,Product,Enterprise,West,CUST10267,,Valid,Customer Transaction,Shoulder fire artist network agent.
TRX100572,2023-12-24,184499.41,Revenue,Subscription,Online,East,CUST10192,,Valid,Customer Transaction,Left last enough.
TRX100573,2022-03-23,178094.49,Revenue,Service,Enterprise,North,CUST10159,,Valid,Customer Transaction,End PM meeting.
TRX100574,2022-05-15,-35973.58,Expense,Utilities,Retail,South,,VEND1024,Valid,Vendor Transaction,Western institution pass carry PM pass.
TRX100575,2022-04-14,170582.65,Revenue,Product,Enterprise,North,CUST10030,,Valid,Customer Transaction,Ask drop strong most per be.
TRX100576,2023-05-28,100899.03,Revenue,Service,Retail,South,CUST10088,,Valid,Customer Transaction,Visit accept building hundred series.
TRX100577,2022-12-29,-69884.99,Expense,Other,Retail,West,,VEND1028,Valid,Vendor Transaction,Manager west help world instead the.
TRX100578,2023-05-20,118698.34,Revenue,Product,Retail,West,CUST10080,,Valid,Customer Transaction,Five apply always course model.
TRX100579,2023-10-13,139589.63,Revenue,Subscription,Retail,East,CUST10006,,Valid,Customer Transaction,Tell chair put health book between.
TRX100580,2022-11-04,142955.62,Revenue,Subscription,Online,South,CUST10067,,Valid,Customer Transaction,They account sea since.
TRX100581,2023-02-08,-65159.05,Expense,Rent,Enterprise,North,,VEND1082,Valid,Vendor Transaction,Somebody join ago service reduce.
TRX100582,2022-12-19,-55734.57,Expense,Payroll,Retail,East,,VEND1063,Valid,Vendor Transaction,On this discover act.
TRX100583,2023-04-25,154379.59,Revenue,Product,Retail,South,CUST10180,,Valid,Customer Transaction,As plant animal.
TRX100584,2022-08-08,-36188.86,Expense,Utilities,Online,South,,VEND1018,Valid,Vendor Transaction,Republican enough much.
TRX100585,2023-06-30,28784.91,Asset,Asset,Enterprise,South,,,Review,Vendor Transaction,Director manage outside police mention own oil.
TRX100586,2022-02-01,218132.37,Revenue,Service,Retail,North,CUST10356,,Valid,Customer Transaction,Rate product bill become resource change east.
TRX100587,2022-06-11,120977.74,Revenue,Service,Online,South,CUST10340,,Valid,Customer Transaction,Probably thousand blue eight service imagine main.
TRX100588,2023-06-29,-33516.21,Expense,Utilities,Online,North,,VEND1092,Valid,Vendor Transaction,Record run another national.
TRX100589,2023-01-17,283627.67,Revenue,Service,Online,West,CUST10363,,Valid,Customer Transaction,Approach allow positive recognize voice material.
TRX100590,2023-02-11,-32902.41,Expense,Other,Online,South,,VEND1038,Valid,Vendor Transaction,It account court still election put.
TRX100591,2022-11-17,103097.28,Revenue,Service,Online,North,CUST10248,,Valid,Customer Transaction,International read land where play candidate share so.
TRX100592,2023-02-27,93725.16,Revenue,Subscription,Online,East,CUST10015,,Valid,Customer Transaction,Term chance though woman by produce modern.
TRX100593,2022-04-13,186881.69,Revenue,Service,Retail,East,CUST10245,,Valid,Customer Transaction,Structure then ball case me.
TRX100594,2022-08-18,125883.97,Revenue,Product,Online,North,CUST10089,,Valid,Customer Transaction,Very small accept why travel ok.
TRX100595,2023-10-20,225537.18,Revenue,Subscription,Online,North,CUST10010,,Valid,Customer Transaction,Party let enter size nature option this.
TRX100596,2023-08-06,59277.89,Revenue,Product,Enterprise,North,CUST10345,,Valid,Customer Transaction,Whole my power try by major.
TRX100597,2022-11-09,136469.6,Revenue,Service,Retail,North,CUST10226,,Valid,Customer Transaction,Board write seven education produce international network.
TRX100598,2022-08-28,110420.99,Revenue,Subscription,Enterprise,South,CUST10115,,Valid,Customer Transaction,Type education end voice.
TRX100599,2023-08-28,152850,Revenue,Product,Retail,North,CUST10107,,Valid,Customer Transaction,Sign half teacher community.
TRX100600,2023-03-20,-40914.39,Expense,Other,Enterprise,East,,VEND1075,Valid,Vendor Transaction,Street about begin pass.
TRX100601,2022-08-04,178458.79,Revenue,Service,Enterprise,North,CUST10098,,Valid,Customer Transaction,Political military letter likely.
TRX100602,2022-03-08,-47886.23,Expense,Rent,Online,South,,VEND1020,Valid,Vendor Transaction,Very some life table consider study community.
TRX100603,2023-03-15,96914.73,Revenue,Product,Retail,North,CUST10213,,Valid,Customer Transaction,Clear late option low none.
TRX100604,2022-10-01,-66287.25,Expense,Payroll,Retail,North,,VEND1048,Valid,Vendor Transaction,Teach than employee public.
TRX100605,2023-02-17,109070.85,Revenue,Service,Online,East,CUST10330,,Valid,Customer Transaction,Take Mrs small artist.
TRX100606,2023-02-22,98637.6,Revenue,Subscription,Enterprise,West,CUST10210,,Valid,Customer Transaction,Politics together will never in meet.
TRX100607,2022-06-03,113197.98,Revenue,Product,Online,East,CUST10351,,Valid,Customer Transaction,Adult enjoy focus similar.
TRX100608,2023-05-22,140045.79,Revenue,Subscription,Retail,South,CUST10227,,Valid,Customer Transaction,Fact church often talk with.
TRX100609,2023-04-24,-52383.32,Expense,Marketing,Enterprise,South,,VEND1024,Valid,Vendor Transaction,Serious owner third glass charge far.
TRX100610,2023-09-10,207236.73,Revenue,Product,Retail,West,CUST10005,,Valid,Customer Transaction,Contain for administration music.
TRX100611,2022-02-19,85524.13,Revenue,Product,Online,West,CUST10313,,Valid,Customer Transaction,Assume down world chair over.
TRX100612,2023-03-14,199001.02,Revenue,Subscription,Enterprise,North,CUST10007,,Valid,Customer Transaction,Customer Mr close perform performance.
TRX100613,2022-11-29,126121.52,Revenue,Subscription,Enterprise,East,CUST10051,,Valid,Customer Transaction,Body question improve edge investment.
TRX100614,2022-11-11,118562.37,Revenue,Subscription,Enterprise,East,CUST10346,,Valid,Customer Transaction,Group next artist involve.
TRX100615,2022-05-08,-67347.08,Expense,Payroll,Online,East,,VEND1044,Valid,Vendor Transaction,Condition truth a such couple minute including sure.
TRX100616,2022-02-01,-22890.22,Expense,Marketing,Enterprise,North,,VEND1013,Valid,Vendor Transaction,Even note across field example increase true.
TRX100617,2022-01-03,15920.27,Asset,Asset,Enterprise,South,,,Review,Vendor Transaction,Effort education simple happy little among.
TRX100618,2022-07-03,102974.45,Revenue,Service,Enterprise,West,CUST10264,,Valid,Customer Transaction,Necessary help make most.
TRX100619,2023-11-12,150418.72,Revenue,Product,Retail,South,CUST10178,,Valid,Customer Transaction,Appear me any dinner boy avoid.
TRX100620,2023-03-07,155748.82,Revenue,Product,Enterprise,North,CUST10208,,Valid,Customer Transaction,Enter office most body sister point.
TRX100621,2023-02-24,-29706.84,Expense,Other,Online,West,,VEND1118,Valid,Vendor Transaction,Guy simple system natural picture human.
TRX100622,2022-05-07,-32475.03,Expense,Other,Online,East,,VEND1066,Valid,Vendor Transaction,Parent real poor tax local.
TRX100623,2023-01-03,124261.02,Revenue,Service,Online,West,CUST10272,,Valid,Customer Transaction,Front run better trial number weight over.
TRX100624,2022-10-31,147258.13,Revenue,Service,Online,East,CUST10094,,Valid,Customer Transaction,Turn suddenly ahead in feel partner yard.
TRX100625,2022-07-07,11866.42,Asset,Asset,Online,East,,,Review,Vendor Transaction,American car rate inside.
TRX100626,2022-12-27,50375.94,Revenue,Service,Enterprise,East,CUST10303,,Valid,Customer Transaction,Land outside while hard.
TRX100627,2023-12-27,110701.02,Revenue,Subscription,Enterprise,West,CUST10195,,Valid,Customer Transaction,Few laugh teacher book.
TRX100628,2023-11-23,-2000,Expense,Supplies,Enterprise,West,,VEND1089,Valid,Vendor Transaction,Wife carry both.
TRX100629,2023-08-06,-16327.12,Expense,Supplies,Enterprise,East,,VEND1062,Valid,Vendor Transaction,Research determine keep six gas nearly forward.
TRX100630,2022-09-22,-13904.96,Expense,Utilities,Retail,South,,VEND1014,Valid,Vendor Transaction,Clear company Republican nor other.
TRX100631,2023-01-17,-32539.18,Expense,Other,Online,North,,VEND1092,Valid,Vendor Transaction,American series position serve fly maintain five.
TRX100632,2023-05-05,223620.95,Revenue,Service,Enterprise,West,CUST10117,,Valid,Customer Transaction,Recently whole more study summer age.
TRX100633,2023-04-14,28079.64,Asset,Asset,Enterprise,South,,,Review,Vendor Transaction,Food interview moment pick situation.
TRX100634,2023-11-19,202456.23,Revenue,Service,Enterprise,West,CUST10064,,Valid,Customer Transaction,Up hand as school.
TRX100635,2023-09-19,-75331.97,Expense,Rent,Enterprise,West,,VEND1037,Valid,Vendor Transaction,Behavior teach opportunity can decade himself answer.
TRX100636,2022-09-03,-59729.03,Expense,Payroll,Retail,West,,VEND1046,Valid,Vendor Transaction,Hotel discover than fly usually.
TRX100637,2023-09-22,174314.63,Revenue,Product,Enterprise,East,CUST10020,,Valid,Customer Transaction,Concern discover state form or leg argue deep.
TRX100638,2023-11-13,166836.94,Revenue,Product,Online,East,CUST10116,,Valid,Customer Transaction,Everyone skill owner court large reality night.
TRX100639,2023-06-19,-42520.15,Expense,Marketing,Online,South,,VEND1112,Valid,Vendor Transaction,Move economic there lawyer push.
TRX100640,2023-08-01,-63573.6,Expense,Rent,Online,West,,VEND1075,Valid,Vendor Transaction,Sense alone recognize candidate star.
TRX100641,2022-12-19,149711.24,Revenue,Service,Retail,East,CUST10195,,Valid,Customer Transaction,Theory wrong read nature vote reduce push peace.
TRX100642,2023-09-16,137079.43,Revenue,Service,Retail,South,CUST10268,,Valid,Customer Transaction,Chance prepare say budget myself join group.
TRX100643,2022-02-16,-33988.28,Expense,Supplies,Enterprise,West,,VEND1077,Valid,Vendor Transaction,Table soon strong against.
TRX100644,2022-07-01,-59148.21,Expense,Utilities,Online,West,,VEND1093,Valid,Vendor Transaction,Step family away author.
TRX100645,2022-05-03,-39323.35,Expense,Utilities,Enterprise,East,,VEND1004,Valid,Vendor Transaction,On push black value small place practice.
TRX100646,2023-07-06,-15629.98,Expense,Other,Online,East,,VEND1044,Valid,Vendor Transaction,From what few great PM TV.
TRX100647,2022-04-21,123676.21,Revenue,Service,Online,East,CUST10235,,Valid,Customer Transaction,From choice board everybody.
TRX100648,2023-03-25,124133.61,Revenue,Service,Retail,West,CUST10337,,Valid,Customer Transaction,Down attorney owner left among raise.
TRX100649,2023-11-19,171387.58,Revenue,Subscription,Online,East,CUST10005,,Valid,Customer Transaction,Something check receive oil.
TRX100650,2022-06-24,-45880.2,Expense,Utilities,Enterprise,North,,VEND1079,Valid,Vendor Transaction,Establish Congress know product thing.
TRX100651,2023-02-20,239845.12,Revenue,Product,Retail,North,CUST10316,,Valid,Customer Transaction,From need attention window concern student someone ago.
TRX100652,2022-10-07,112818.5,Revenue,Service,Retail,West,CUST10062,,Valid,Customer Transaction,Radio reality firm region for particular similar.
TRX100653,2022-11-03,-34394.36,Expense,Rent,Enterprise,South,,VEND1097,Valid,Vendor Transaction,Defense eight goal want.
TRX100654,2023-02-02,155348.34,Revenue,Service,Enterprise,East,CUST10062,,Valid,Customer Transaction,Lead tree real recently about.
TRX100655,2023-06-24,220042.28,Revenue,Service,Enterprise,East,CUST10286,,Valid,Customer Transaction,I well still town spring conference choose.
TRX100656,2022-04-16,111998.74,Revenue,Product,Enterprise,North,CUST10071,,Valid,Customer Transaction,Common develop range office.
TRX100657,2022-02-28,-13291.8,Expense,Other,Retail,East,,VEND1115,Valid,Vendor Transaction,Modern you word type.
TRX100658,2022-06-04,109054.56,Revenue,Product,Online,North,CUST10366,,Valid,Customer Transaction,Still trip address set.
TRX100659,2022-06-23,19734.07,Equity,Equity,Online,South,,,Review,Vendor Transaction,Citizen lead design four culture.
TRX100660,2022-04-17,-54390.52,Expense,Utilities,Retail,West,,VEND1092,Valid,Vendor Transaction,Land respond south thank lawyer.
TRX100661,2022-10-14,-77180.31,Expense,Supplies,Retail,North,,VEND1053,Valid,Vendor Transaction,Major why second mother continue ask nation.
TRX100662,2022-04-11,-24654.12,Expense,Payroll,Retail,South,,VEND1066,Valid,Vendor Transaction,Than television rate pick play include.
TRX100663,2022-04-25,224362.32,Revenue,Product,Enterprise,West,CUST10044,,Valid,Customer Transaction,Thank nor arrive develop.
TRX100664,2023-11-13,133652.85,Revenue,Product,Online,East,CUST10202,,Valid,Customer Transaction,Catch well floor much decision I send discuss.
TRX100665,2022-02-03,122780.11,Revenue,Product,Retail,East,CUST10079,,Valid,Customer Transaction,Home money TV fact amount field alone soldier.
TRX100666,2022-06-10,174449.31,Revenue,Subscription,Online,South,CUST10200,,Valid,Customer Transaction,Development fly nice because.
TRX100667,2023-11-26,123525.59,Revenue,Subscription,Retail,North,CUST10211,,Valid,Customer Transaction,Property commercial easy recognize.
TRX100668,2023-05-11,-26079.19,Expense,Payroll,Enterprise,South,,VEND1062,Valid,Vendor Transaction,Executive south under pick building economy or along.
TRX100669,2023-10-22,129928.48,Revenue,Service,Enterprise,South,CUST10071,,Valid,Customer Transaction,Say work effect without world unit week.
TRX100670,2023-01-16,168825.71,Revenue,Subscription,Retail,West,CUST10293,,Valid,Customer Transaction,Guess large professor answer heavy oil.
TRX100671,2022-06-01,-21714.09,Expense,Utilities,Online,West,,VEND1006,Valid,Vendor Transaction,Contain article so improve whose full nation.
TRX100672,2022-10-25,82423.76,Revenue,Product,Online,West,CUST10183,,Valid,Customer Transaction,Factor this class happy million how wind know.
TRX100673,2023-06-23,104796.4,Revenue,Service,Retail,North,CUST10019,,Valid,Customer Transaction,Describe out save focus military.
TRX100674,2023-11-06,-21306.88,Expense,Rent,Enterprise,West,,VEND1075,Valid,Vendor Transaction,Thought year whole technology future.
TRX100675,2023-05-25,219596.84,Revenue,Subscription,Retail,West,CUST10154,,Valid,Customer Transaction,Arrive or thought police court sing quickly.
TRX100676,2022-04-14,220736.33,Revenue,Product,Online,East,CUST10027,,Valid,Customer Transaction,Little join cause buy born rate anyone show.
TRX100677,2022-10-21,-56237.52,Expense,Rent,Enterprise,North,,VEND1017,Valid,Vendor Transaction,Pick surface deep brother laugh attorney.
TRX100678,2022-11-23,240541.35,Revenue,Product,Retail,East,CUST10179,,Valid,Customer Transaction,Energy once attack single TV plant network.
TRX100679,2023-05-22,123408.7,Revenue,Subscription,Retail,East,CUST10183,,Valid,Customer Transaction,True final across half happen wall right.
TRX100680,2023-05-25,46047.56,Revenue,Service,Retail,North,CUST10048,,Valid,Customer Transaction,Main despite help top happy allow sport half.
TRX100681,2023-11-03,-49976.59,Expense,Marketing,Enterprise,South,,VEND1096,Valid,Vendor Transaction,At word fear conference.
TRX100682,2023-01-27,178327.28,Revenue,Subscription,Enterprise,West,CUST10163,,Valid,Customer Transaction,Effect ground art off quality test.
TRX100683,2022-04-11,-20582.52,Expense,Rent,Retail,South,,VEND1096,Valid,Vendor Transaction,Management decision set staff several nearly.
TRX100684,2022-08-10,196424.94,Revenue,Subscription,Retail,South,CUST10232,,Valid,Customer Transaction,Page likely media arrive somebody want thought.
TRX100685,2023-04-30,-38767.48,Expense,Payroll,Retail,South,,VEND1010,Valid,Vendor Transaction,Board player return stay line leave.
